probability
8.932027412811294e-05
0.022772515192627907
0.004040264990180731
0.531788170337677
0.240883007645607
0.03269406408071518
0.17507964372634888
0.04261283203959465
0.4958376884460449
0.6004294753074646
0.2604587972164154
0.798696756362915
0.48163673281669617
0.5158179402351379
0.027256963774561882
0.10816946625709534
0.6805684566497803
0.5738691687583923
0.058473456650972366
0.004332733806222677
0.09426939487457275
0.028667623177170753
0.010285680182278156
0.15252085030078888
0.3215889632701874
0.03650760278105736
0.05922778323292732
0.04415683448314667
0.002108374610543251
0.43678268790245056
0.8068564534187317
0.33646517992019653
0.3665865659713745
0.01280218455940485
0.2212277352809906
0.31937384605407715
0.08351267874240875
0.4217812716960907
0.20046286284923553
0.9932243227958679
0.3383302688598633
0.36350035667419434
0.022432271391153336
0.09616105258464813
0.03892667591571808
0.7069441080093384
0.14806951582431793
0.17760488390922546
0.015513590537011623
0.0346912257373333
0.03593439236283302
0.04898657649755478
0.02416118234395981
0.6918307542800903
0.011885179206728935
0.7250468730926514
0.037601884454488754
0.005214971490204334
0.5059822201728821
0.003669159719720483
0.005849321838468313
0.0833204910159111
0.007133850362151861
0.30046674609184265
0.9829432964324951
0.4298040568828583
0.294340580701828
0.0890313982963562
0.9896515011787415
0.5239269733428955
0.18113066256046295
0.3727043569087982
0.020806195214390755
0.011470024473965168
0.4987817406654358
0.9921777844429016
0.668044924736023
0.022747626528143883
0.0038667034823447466
0.15057533979415894
0.9992257356643677
0.6269788146018982
0.1412699818611145
0.6789251565933228
0.008487521670758724
0.03934730216860771
0.1106761172413826
0.03447423130273819
0.0035020047798752785
0.3113180994987488
0.41026949882507324
0.23023904860019684
0.9489150047302246
0.861468493938446
0.05583767220377922
0.37151220440864563
0.7930042743682861
0.9149731993675232
0.9648858904838562
0.5570220947265625
0.33268287777900696
0.020527958869934082
0.8010866045951843
0.8198448419570923
0.8073078393936157
0.0013286876492202282
0.01943102292716503
0.572822630405426
0.5590489506721497
0.9996305704116821
0.009641451761126518
0.016069727018475533
0.05771120637655258
0.0014319278998300433
0.18384821712970734
0.01753881201148033
0.15887992084026337
0.9981141090393066
0.49519065022468567
0.0028503849171102047
0.304661363363266
0.39873600006103516
0.05899045243859291
0.34960439801216125
0.018471160903573036
0.07400061935186386
0.1493358314037323
0.0032319040037691593
0.664369523525238
0.10533466190099716
0.010183979757130146
0.08454672992229462
0.35232582688331604
0.9973278045654297
0.47997695207595825
0.0019029839895665646
0.16611912846565247
0.40271082520484924
0.02532557025551796
0.029300397261977196
0.07781964540481567
0.14901408553123474
0.0684530958533287
0.18576249480247498
0.9973123073577881
0.014206008985638618
0.001665579853579402
0.32281067967414856
0.05810791254043579
0.0012308809673413634
0.07800011336803436
0.002645100001245737
0.11404304951429367
0.17280671000480652
0.02578069269657135
0.04030833765864372
0.4802953898906708
0.11316404491662979
0.24344269931316376
0.22868528962135315
0.49034783244132996
0.5242264866828918
