probability
0.04244479537010193
0.08577423542737961
0.0004860401095356792
0.006242802366614342
0.001232880400493741
0.06778831034898758
0.013418071903288364
0.005344973411411047
0.1636224240064621
0.27315616607666016
0.0011969826882705092
0.47994789481163025
0.07066938281059265
0.8659680485725403
0.9980353713035583
0.9453412890434265
0.41047370433807373
0.045687898993492126
0.14607876539230347
0.8179770112037659
0.02435944229364395
0.21253283321857452
0.023465650156140327
0.071806401014328
0.9946638345718384
0.058254167437553406
0.00674833869561553
0.09015846252441406
0.9138904809951782
0.059502821415662766
0.5778519511222839
0.38058382272720337
0.6202388405799866
0.3835895359516144
0.35932567715644836
0.02290235459804535
0.6748096942901611
0.039199668914079666
0.6375526189804077
0.049944616854190826
0.8899754881858826
0.3290071189403534
0.34608006477355957
0.3778779208660126
0.09418155997991562
0.21878491342067719
0.04442213475704193
0.009078445844352245
0.003236924298107624
0.13980194926261902
0.003166287438943982
0.5295363068580627
0.8169288039207458
0.5677902102470398
0.4687155485153198
0.8472141027450562
0.0008839349611662328
0.046176839619874954
0.0019933029543608427
0.0005320843774825335
0.023724541068077087
0.002966337837278843
0.337537944316864
0.1527763158082962
0.4409242272377014
0.0009609829867258668
0.0024746081326156855
0.03558539226651192
0.002393241971731186
0.02063647285103798
0.10141802579164505
0.03378322720527649
0.45731911063194275
0.003695623017847538
0.10243827104568481
0.25202319025993347
0.3999113142490387
0.17443528771400452
0.07923232018947601
0.9949256181716919
0.14291882514953613
0.15279187262058258
0.7057304978370667
0.9985331296920776
0.3527272641658783
0.00728940311819315
0.11737623810768127
0.18365857005119324
0.5227559804916382
0.0021607729140669107
0.9964640736579895
0.22309422492980957
0.7113544344902039
0.31214195489883423
0.0439375601708889
0.4483957886695862
0.018140748143196106
0.0034481026232242584
0.019569048658013344
0.2753412127494812
0.044116463512182236
1.0
1.0
0.0055513023398816586
0.9086983799934387
0.07054227590560913
0.00679668178781867
0.5162211060523987
0.03116273693740368
0.8522893190383911
0.3808320462703705
0.8359252214431763
0.5256531238555908
1.0
1.0
0.02653820626437664
0.8763400316238403
0.019870590418577194
0.012445366010069847
0.7278389930725098
0.216234490275383
0.07348418235778809
0.3458801507949829
0.8346670866012573
0.019204244017601013
0.06249963864684105
0.14659017324447632
0.07664784044027328
0.16997481882572174
0.7741685509681702
